movieId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,userId,rating,timestampRatings,imdbId,tmdbId,tag,timestampTag
541,Blade Runner (1982),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,477,5.0,1201158878,83658,78.0,Philip K. Dick,1262795776
541,Blade Runner (1982),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,567,3.5,1525286579,83658,78.0,atmospheric,1525286590
541,Blade Runner (1982),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,567,3.5,1525286579,83658,78.0,dreamlike,1525286588
541,Blade Runner (1982),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,567,3.5,1525286579,83658,78.0,existentialism,1525286583
541,Blade Runner (1982),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,567,3.5,1525286579,83658,78.0,philosophical,1525286586
543,So I Married an Axe Murderer (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,474,4.5,1053020897,108174,10442.0,beat poetry,1137203057
551,"Nightmare Before Christmas, The (1993)",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,474,3.0,974666694,107688,9479.0,Christmas,1137375615
551,"Nightmare Before Christmas, The (1993)",0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,474,3.0,974666694,107688,9479.0,Halloween,1137375615
552,"Three Musketeers, The (1993)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,336,3.0,1120568085,108333,10057.0,knights,1139045825
556,"War Room, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,474,3.0,1061160965,108515,26408.0,politics,1137375666
562,Welcome to the Dollhouse (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,474,4.0,1129579373,114906,11446.0,adolescence,1137206827
586,Home Alone (1990),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,2.0,1046886823,99785,771.0,christmas,1137374182
587,Ghost (1990),0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,474,3.0,979180575,99653,251.0,overrated,1137180951
588,Aladdin (1992),0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,474,4.0,978576063,103639,812.0,Disney,1137180971
589,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,424,2.0,1457844832,103064,280.0,apocalypse,1457844854
589,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,424,2.0,1457844832,103064,280.0,Arnold Schwarzenegger,1457844841
589,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,424,2.0,1457844832,103064,280.0,nuclear war,1457844861
589,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,424,2.0,1457844832,103064,280.0,sci-fi,1457844847
589,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,424,2.0,1457844832,103064,280.0,Suspense,1457844864
589,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,424,2.0,1457844832,103064,280.0,time travel,1457844843
589,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,474,4.0,1111499815,103064,280.0,robots,1137206517
589,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,477,5.0,1200939634,103064,280.0,Scifi masterpiece,1201166474
590,Dances with Wolves (1990),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,474,3.5,1100292189,99348,581.0,American Indians,1137180976
590,Dances with Wolves (1990),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,474,3.5,1100292189,99348,581.0,Native Americans,1137180976
592,Batman (1989),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,474,4.0,1002928730,96895,268.0,superhero,1137206164
593,"Silence of the Lambs, The (1991)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,474,4.5,1087831816,102926,274.0,Hannibal Lector,1137180982
593,"Silence of the Lambs, The (1991)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,477,5.0,1200939621,102926,274.0,disturbing,1241396359
593,"Silence of the Lambs, The (1991)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,477,5.0,1200939621,102926,274.0,drama,1241396391
593,"Silence of the Lambs, The (1991)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,477,5.0,1200939621,102926,274.0,gothic,1241396378
593,"Silence of the Lambs, The (1991)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,477,5.0,1200939621,102926,274.0,psychology,1241396367
593,"Silence of the Lambs, The (1991)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,477,5.0,1200939621,102926,274.0,suspense,1241396389
594,Snow White and the Seven Dwarfs (1937),0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,474,3.0,983032069,29583,408.0,Disney,1137375648
595,Beauty and the Beast (1991),0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,474,5.0,1100119595,101414,10020.0,Disney,1137180963
596,Pinocchio (1940),0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,474,2.0,1047055015,32910,10895.0,Disney,1137374224
597,Pretty Woman (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,474,4.0,974669033,100405,114.0,prostitution,1137206324
608,Fargo (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,424,3.5,1457900853,116282,275.0,based on a true story,1457900882
608,Fargo (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,424,3.5,1457900853,116282,275.0,dark comedy,1457900870
608,Fargo (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,424,3.5,1457900853,116282,275.0,KIDNAPPING,1457900877
608,Fargo (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,424,3.5,1457900853,116282,275.0,Steve Buscemi,1457900865
608,Fargo (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,474,4.0,1137008687,116282,275.0,Coen Brothers,1137180968
616,"Aristocats, The (1970)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,3.5,1100292175,65421,10112.0,Disney,1138040401
628,Primal Fear (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,424,5.0,1457843765,117381,1592.0,edward norton,1457843774
628,Primal Fear (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,424,5.0,1457843765,117381,1592.0,psychology,1457843776
628,Primal Fear (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,424,5.0,1457843765,117381,1592.0,suspense,1457843782
628,Primal Fear (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,424,5.0,1457843765,117381,1592.0,thought-provoking,1457843780
628,Primal Fear (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,424,5.0,1457843765,117381,1592.0,twist ending,1457843771
628,Primal Fear (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,474,3.0,979180633,117381,1592.0,priest,1137375884
638,Jack and Sarah (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,474,3.0,1013367353,113448,2021.0,babies,1137375798
647,Courage Under Fire (1996),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,474,3.0,988579881,115956,10684.0,Gulf War,1137375718
648,Mission: Impossible (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,474,3.5,1053021262,117060,954.0,based on a TV show,1138137584
668,Song of the Little Road (Pather Panchali) (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,474,3.5,1118667178,48473,5801.0,India,1138137607
670,"World of Apu, The (Apur Sansar) (1959)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,474,4.5,1119537246,52572,896.0,India,1137181320
671,Mystery Science Theater 3000: The Movie (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,474,3.5,1053021127,117128,3065.0,spoof,1138137597
673,Space Jam (1996),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,474,1.5,1053021728,117705,2300.0,Bugs Bunny,1137373978
708,"Truth About Cats & Dogs, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,474,4.5,1053020875,117979,8866.0,Veterinarian,1137203107
720,Wallace & Gromit: The Best of Aardman Animation (1996),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,4.0,1052485296,118114,503475.0,Aardman,1137206828
728,Cold Comfort Farm (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,3.5,1181348043,112701,32513.0,In Netflix queue,1137202096
733,"Rock, The (1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,474,4.0,1100291781,117500,9802.0,Alcatraz,1137206418
733,"Rock, The (1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,477,4.0,1241938832,117500,9802.0,Michael Bay,1241938858
733,"Rock, The (1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,477,4.0,1241938832,117500,9802.0,terrorism,1241938853
736,Twister (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,474,2.0,974667817,117998,664.0,Disaster,1137180960
745,Wallace & Gromit: A Close Shave (1995),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,4.0,1052504886,112691,532.0,Aardman,1137206827
748,"Arrival, The (1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,474,3.5,1060105961,115571,10547.0,aliens,1138137820
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,474,4.5,1059398628,57012,935.0,Atomic bomb,1137202888
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,477,5.0,1200939347,57012,935.0,black comedy,1242494959
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,477,5.0,1200939347,57012,935.0,dark comedy,1242494953
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,477,5.0,1200939347,57012,935.0,satire,1242494951
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,513,5.0,1159980351,57012,935.0,purity of essence,1159980456
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,513,5.0,1159980351,57012,935.0,Slim Pickens,1159980456
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,567,3.0,1525287719,57012,935.0,black comedy,1525287727
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,567,3.0,1525287719,57012,935.0,dark comedy,1525287724
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,567,3.0,1525287719,57012,935.0,Quirky,1525287729
778,Trainspotting (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,318,4.0,1333827950,117951,627.0,based on a book,1266408710
778,Trainspotting (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,318,4.0,1333827950,117951,627.0,dark comedy,1266408707
778,Trainspotting (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,318,4.0,1333827950,117951,627.0,narrated,1266408703
778,Trainspotting (1996),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,474,4.0,1092012114,117951,627.0,drug abuse,1137191490
780,Independence Day (a.k.a. ID4) (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,474,4.0,974667743,116629,602.0,aliens,1137206181
805,"Time to Kill, A (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,474,3.0,1002928853,117913,1645.0,John Grisham,1137375969
818,"Very Brady Sequel, A (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,3.0,1046888085,118073,12606.0,based on a TV show,1137375996
830,"First Wives Club, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,2.0,1046887848,116313,2925.0,adultery,1137374123
832,Ransom (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,474,2.0,1047055027,117438,3595.0,kidnapping,1137374242
832,Ransom (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,477,3.0,1269832640,117438,3595.0,GIVE ME BACK MY SON!,1269832636
832,Ransom (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,477,3.0,1269832640,117438,3595.0,It was melodramatic and kind of dumb,1269832633
832,Ransom (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,477,3.0,1269832640,117438,3595.0,Mel Gibson,1269832629
836,Chain Reaction (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,573,3.0,1341798492,115857,12123.0,seen at the cinema,1186588944
838,Emma (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,3.0,974668977,116191,3573.0,Jane Austen,1137375748
852,Tin Cup (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,2.0,1047055128,117918,10478.0,golf,1137374262
858,"Godfather, The (1972)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,474,5.0,983033120,68646,238.0,Mafia,1137180955
892,Twelfth Night (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,3.0,974668805,117991,44705.0,Shakespeare,1137375988
898,"Philadelphia Story, The (1940)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,4.0,1077028750,32904,981.0,divorce,1137206322
899,Singin' in the Rain (1952),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,474,4.0,1083589280,45152,872.0,movie business,1137181713
900,"American in Paris, An (1951)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,474,3.5,1079963736,43278,2769.0,France,1138137809
902,Breakfast at Tiffany's (1961),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,3.5,1053021014,54698,164.0,Capote,1138137849
903,Vertigo (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,474,4.5,1055190127,52357,426.0,falling,1137205255
903,Vertigo (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,477,3.5,1200940556,52357,426.0,Alfred Hitchcock,1242577125
903,Vertigo (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,477,3.5,1200940556,52357,426.0,Atmospheric,1242577135
903,Vertigo (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,477,3.5,1200940556,52357,426.0,imdb top 250,1242577117
903,Vertigo (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,477,3.5,1200940556,52357,426.0,James Stewart,1242577112
904,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,474,4.0,983032310,47396,567.0,voyeurism,1137206380
904,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,477,3.5,1200939390,47396,567.0,imdb top 250,1242577077
904,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,477,3.5,1200939390,47396,567.0,James Stewart,1242577056
904,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,477,3.5,1200939390,47396,567.0,mystery,1242577064
904,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,477,3.5,1200939390,47396,567.0,photographer,1242577068
904,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,477,3.5,1200939390,47396,567.0,photography,1242577070
905,It Happened One Night (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,474,5.0,978575711,25316,3078.0,Screwball,1137202499
906,Gaslight (1944),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,474,5.0,983032159,36855,13528.0,Brooch,1137191231
907,"Gay Divorcee, The (1934)",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,474,3.0,1074607299,25164,28288.0,divorce,1137375780
908,North by Northwest (1959),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,474,3.5,1089386974,53125,213.0,Mount Rushmore,1138137968
908,North by Northwest (1959),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,477,4.0,1200941111,53125,213.0,Alfred Hitchcock,1242577097
908,North by Northwest (1959),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,477,4.0,1200941111,53125,213.0,imdb top 250,1242577100
909,"Apartment, The (1960)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,4.0,1046809068,53604,284.0,adultery,1137206162
910,Some Like It Hot (1959),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,474,4.0,1076347375,53291,239.0,men in drag,1137191481
911,Charade (1963),0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,474,3.5,1100292182,56923,4808.0,heist,1138306780
912,Casablanca (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,5.0,983032184,34583,289.0,start of a beautiful friendship,1137202319
913,"Maltese Falcon, The (1941)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,474,4.0,1077546574,33870,963.0,statue,1137206229
914,My Fair Lady (1964),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,474,4.5,1089386238,58385,11113.0,George Bernard Shaw,1137202973
915,Sabrina (1954),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,474,4.0,983032398,47437,6620.0,rich guy - poor girl,1137206449
916,Roman Holiday (1953),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,4.0,978575711,46250,804.0,Italy,1137206429
916,Roman Holiday (1953),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,474,4.0,978575711,46250,804.0,royalty,1137206429
918,Meet Me in St. Louis (1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,474,3.5,1087831778,37059,909.0,1900s,1138137949
919,"Wizard of Oz, The (1939)",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,474,4.5,1100291792,32138,630.0,Dorothy,1137205270
919,"Wizard of Oz, The (1939)",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,474,4.5,1100291792,32138,630.0,Toto,1137205270
920,Gone with the Wind (1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,474,2.0,1047054549,31381,770.0,Civil War,1137374145
921,My Favorite Year (1982),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,3.0,1087832282,84370,31044.0,television,1137375857
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,474,4.0,1055439689,43014,599.0,movies,1137207406
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,477,4.5,1245030056,43014,599.0,eerie,1245030098
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,477,4.5,1245030056,43014,599.0,movie business,1245030089
923,Citizen Kane (1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,474,4.5,1100119549,33467,15.0,Rosebud,1137202868
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,474,4.0,1110994455,62622,62.0,Hal,1137368035
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,474,4.0,1110994455,62622,62.0,space,1137368035
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,aliens,1498456783
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,apes,1498456822
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,Arthur C. Clarke,1498456786
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,artificial intelligence,1498456752
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,atmospheric,1498456757
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,cinematography,1498456766
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,classic,1498456774
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,computer,1498456793
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,confusing ending,1498456779
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,cult film,1498456771
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,Dull,1498456811
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,future,1498456770
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,futuristic,1498456776
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,imdb top 250,1498456804
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,masterpiece,1498456762
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,meditative,1498456768
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,music,1498456773
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,mystery,1498456802
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,Oscar (Best Effects - Visual Effects),1498456791
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,overrated,1498456813
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,philosophical,1498456759
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,relaxing,1498456798
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,revolutionary,1498456794
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,robots,1498456781
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,sci-fi,1498456751
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,setting:space/space ship,1498456796
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,slow,1498456765
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,slow paced,1498456806
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,soundtrack,1498456785
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,space,1498456756
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,space travel,1498456790
924,2001: A Space Odyssey (1968),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599,5.0,1498456847,62622,62.0,spacecraft,1498456788
